ID	SEN0_1	SEN0_2	SEN0_3	SEN7_1	SEN7_2	SEN7_3	TON0_1	TON0_2	TON0_3	TON7_1	TON7_2	TON7_3	TON30_1	TON30_2	TON30_3
MSTRG.11276	0	0	0	0.448070	1.127920	2.090550	0	0	1.362152	0.730965	0	0	0.884838	0.017542	0.133173
MSTRG.11277	0.383945	1.191464	0.843689	1.637904	2.112515	1.801220	0.324401	0.701824	0.261593	1.108852	0.517340	0.236454	0.889418	1.014584	1.072318
MSTRG.11278	0.162276	0.816918	0.567116	2.643765	2.260983	2.864466	0.401870	1.482980	0	1.155807	1.024242	0	0.685376	0.386257	1.668378
MSTRG.11279	0	0.992916	0	2.797343	0.909852	1.391265	0.333428	0.727275	0.367010	0	0	0	0.653096	0.472618	0.756075
MSTRG.1128	0	0.449900	0.240922	0.557696	1.818385	1.262939	0.461323	0.327888	0.875319	0.243814	0	0.432570	1.710308	1.460638	2.128410
MSTRG.11291	4.916436	10.385953	6.440396	20.899329	33.437973	27.534651	3.641629	12.430923	6.020403	11.418733	8.396849	1.989819	20.199450	32.633075	19.443298
MSTRG.11293	0.390999	1.230167	0.342903	2.778169	3.617444	7.170803	0	0	0	0	0.350790	0	5.921184	4.164767	0
MSTRG.11294	3.363510	12.841185	4.540853	22.794349	28.002555	46.157660	2.850224	1.126986	3.089850	19.121479	2.225029	0.740242	28.036520	38.055870	34.062839
MSTRG.11296	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.638982	0.000000	1.174445	2.277163	2.286821
MSTRG.11298	1.453815	0.605830	0	0.737844	3.360503	0	0	0	0	0	0	0	0	0	0
MSTRG.113	0.699163	2.210203	0.263621	0.257655	2.053597	1.024431	0.375793	0.689763	1.126142	0	0.799063	0	0.408381	0.466699	0.044326
MSTRG.1130	0	0	0	0	1.099145	2.159274	0	0	0	0	0	0	0	0	1.275947
MSTRG.11300	0.147613	0.338937	0.258912	0.704971	1.265763	2.393661	0.342554	0.402805	0.271480	0.773614	0	0	0.372570	0.447487	0.189585
MSTRG.11304	2.020988	5.333817	2.358760	6.128546	12.817953	7.589235	1.705430	2.146707	1.238951	4.315267	2.646114	0.276239	5.228415	6.536786	3.568971
MSTRG.11306	4.007470	0.000000	0.000000	0.000000	0.516419	0.000000	0.753172	0.406599	0.000000	2.376421	0.400374	0.000000	0.000000	0.000000	0.573153
MSTRG.11307	0.534647	3.386360	2.039672	6.882263	9.487657	6.940014	1.654277	0.971799	1.636333	3.652213	2.076946	1.463771	6.004229	7.419193	4.585799
MSTRG.11311	3.329718	0.000000	1.096198	0.000000	0.000000	1.451354	0.352770	0.190442	0.000000	0.000000	0.750109	0.685686	0.351709	0.000000	0.520798
MSTRG.11313	0.000000	0.000000	0.000000	0.467784	0.181320	0.000000	1.551682	4.161077	0.000000	15.820648	0.000000	0.000000	0.149273	0.545725	0.000000
MSTRG.11315	0.310836	0	0	0.784685	5.318416	2.298799	0	0	0	1.821840	0.356738	0	0.645291	3.346213	0.394032
MSTRG.11317	0	0	0	0	1.556052	0	0	0	0	0	0	0	0.654962	3.724728	0
MSTRG.11319	33.180550	24.326600	24.910807	20.854137	24.282351	13.792426	38.702292	14.764098	32.870320	21.951514	12.735765	30.259197	41.642844	46.183708	31.197397
MSTRG.1132	0.606215	0.000000	1.117021	4.579012	5.959112	2.721361	0.538771	0	0	0.572370	0	0	0.510020	0.763683	2.070689
MSTRG.11320	14.901648	28.687430	13.549026	10.775837	7.414275	18.608579	20.852406	8.845158	11.555631	4.463948	13.504741	5.451523	9.227812	0.000000	8.450306
MSTRG.11324	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.288821	0.000000	2.700042	2.006145	0.000000	0.626277	3.205930	1.808577	3.918192
MSTRG.11325	2.098652	2.084395	1.632971	3.233436	2.959817	4.339479	1.193313	2.732012	1.242388	2.225232	1.024064	0.402470	1.922016	2.895963	3.744549
MSTRG.11327	0	0	1.453085	0.560608	1.198348	4.267506	0.000000	0	0	0	0	0	0	1.285141	0
MSTRG.11330	0	0.160124	0.331930	0.963380	3.553905	0.134895	0	0	0	0	0	0	1.293111	1.849652	0
MSTRG.11332	0.000000	1.595445	0.000000	0.000000	0.880553	2.026225	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.11335	0	1.469139	0.870132	0.000000	2.255497	3.358469	0	0	0	1.297489	0	0	2.499977	1.151052	8.800309
MSTRG.11336	0	2.255840	0	3.388076	1.306165	3.482857	0	0.518086	0	0.000000	0	0	8.443743	8.881547	12.181529
MSTRG.11337	0.149386	52.003165	0.322940	54.373437	23.294738	50.175167	1.381624	9.075636	0.412109	62.567841	1.255801	0.572136	143.711187	152.139394	163.714322
MSTRG.11338	0.149386	52.003165	0.322940	54.373437	0.000000	50.175167	1.381624	9.075636	0.412109	0.000000	1.255801	0.572136	0.000000	0.000000	0.000000
MSTRG.11340	0.271192	0.452043	0	0.550546	2.195198	1.230482	0	0	0	0.367051	0	0	0.227019	0.000000	0.000000
MSTRG.11341	0	0.000000	0	0.062843	1.191077	2.539330	0	0	0.030837	0.659370	0	0	0.423208	0.601782	0.000000
MSTRG.11342	0	2.429652	0	4.881631	8.404203	6.438995	0.410349	0	0	5.949329	0.436270	0	6.504909	5.709396	7.079148
MSTRG.11346	1.866189	2.208953	2.144808	2.203157	1.831898	3.962916	1.491778	0.742404	1.904652	2.296964	2.198247	0.839480	1.944952	2.397517	2.005233
MSTRG.11355	0.000000	0.000000	0.431230	1.812816	3.065150	2.599049	0.000000	0.777675	0.000000	1.078666	0.000000	0.000000	0.000000	0.346069	0.000000
MSTRG.11357	0	2.596685	0.913845	2.432707	0.602913	3.224277	0	0	0	0	0	0	0	0	0
MSTRG.11358	0	0	2.980332	0	3.009621	6.108253	0.731564	3.155525	0	1.538830	0	0	0.729362	0.970127	1.113419
MSTRG.11361	0	0.868457	0	2.104820	1.205826	1.827213	2.637956	0.949399	1.643319	0.462407	0.934865	0	3.476006	1.233931	2.676595
MSTRG.11362	0	1.222703	0	0.432889	1.285602	0.895291	0.359883	0	0	2.721434	0	0	0.717599	2.353374	0.602504
MSTRG.11366	0.917775	1.227123	0	0	0	1.295249	0.018637	1.256532	0.451312	0.060982	0.440319	0	0.825821	0	0.420749
MSTRG.11367	0.700408	0	0.308670	1.423678	1.221876	1.980683	0.297008	0.641357	0	0.312375	0	0	0.296114	0	0
MSTRG.11369	0.830318	1.154131	0.241918	2.210445	3.200139	1.940644	0.465555	0.487503	1.261928	0.738155	0.190275	0	0.233243	1.904103	0.850985
MSTRG.1137	0	3.211218	1.165668	1.288107	4.414207	1.822192	0.267894	0.304468	1.211496	0.148292	0.149154	0	2.245642	1.731255	1.084230
MSTRG.11370	0	1.610015	0.828020	0.490212	1.665416	2.385518	0.407538	0.435618	0	1.710209	0.433282	0	0.406312	0	0.310131
MSTRG.11371	0.590317	2.591971	1.723953	4.299249	6.171937	3.154704	2.313050	1.961343	1.806731	2.094799	0.881803	0.484933	1.245751	2.408179	1.642683
MSTRG.11372	0.243699	0.609320	0	2.541676	1.983924	3.607817	0	0.442963	0	1.296641	0.437275	0	1.640226	4.001169	0.483568
MSTRG.11374	0.152413	0.769854	1.539170	0.932923	1.245291	3.259067	0.300102	1.615885	0	0.819813	0.033148	0	0	0	0.590210
MSTRG.11377	1.430883	3.032880	1.716752	2.823293	3.424619	3.286687	1.026852	0.437779	0.619194	0.593775	1.016634	0.157780	1.041970	2.298133	0.678260
MSTRG.1138	0	1.256271	0.859253	0.510006	2.430383	1.058330	0	0	0.776214	0	0	0	2.113592	1.784949	2.568323
MSTRG.11391	2.306696	5.144245	1.925004	6.382303	7.512774	6.717678	1.592975	3.627146	2.500636	3.440144	1.410394	0.774073	3.525320	3.598979	3.698651
MSTRG.11392	1.230201	1.636484	0.363272	1.346307	1.921574	3.358285	0.175431	1.599595	0.574465	1.103821	0.465817	0.170495	1.395731	1.347219	1.397754
MSTRG.11393	1.977500	0.392643	1.344848	1.245716	1.281157	1.427827	0	0.602007	0.420222	1.197922	0.838994	0.425003	0.005946	0.748954	1.629139
MSTRG.11400	0	0.544379	0.239678	0.970924	2.467592	2.695550	0.319412	0.331796	0.798543	0.583950	0.367786	0.112066	0.807048	1.099525	1.551422
MSTRG.11401	0.335230	0.293362	0	1.361096	1.175421	0.164405	0.565774	0.916298	0.308265	1.380508	0.300756	0	0.091661	0	1.128030
MSTRG.11402	0	0.266712	0	0.324830	3.701365	0.447118	0.270048	0.389246	0.148609	0.543898	0.574213	0.368740	0.269235	1.803816	0.914487
MSTRG.11410	0	4.399677	0	3.215701	7.307443	5.237777	0.738532	3.077575	0.295893	3.114247	0.783224	0.352154	1.192252	1.553258	1.886706
MSTRG.11415	0.348198	0.708814	0.000000	0.706873	1.611737	1.351373	0	0.317248	0.640380	1.514260	2.804488	0	0.000000	2.668778	1.004524
MSTRG.11416	0.365022	1.521111	1.840699	2.362026	4.606305	3.347200	0.154014	0.665152	0	1.295856	1.278829	0	2.148165	4.950324	1.388844
MSTRG.11417	0	0.601196	0.517207	0.989460	0	2.393747	1.558806	0	0.865011	0	0.205519	0	0	0	0
MSTRG.11418	0.619948	0.076594	1.774508	0.665641	0.996795	1.603667	0.524464	1.815162	0.505625	0.660813	0.169095	0	0	0.071936	0.195053
MSTRG.11419	0	1.743158	0.684374	3.216671	0	0.656879	0	1.505011	0	0.530867	0.678792	0	0.429914	0	0.880143
MSTRG.11420	0.376788	1.727550	1.490709	1.246101	1.572509	3.053275	0.540286	0.860393	1.685511	3.351613	0.978540	0.769036	0.635588	1.118249	0.961170
MSTRG.11423	0.401852	3.173493	1.180405	3.852026	4.857781	3.597848	0.061712	0.463747	1.982140	1.345152	0.424662	0	2.821590	1.945881	3.253753
MSTRG.11426	0.000000	0.898939	0.734695	0.850347	0.477447	2.064590	0.346400	1.139194	0.373623	0.743514	0.000000	0.343522	0.373549	0.476175	0.353715
MSTRG.1143	0.563179	0.469373	0.516130	2.055092	0.000000	3.164933	0.187721	0.928747	0	0.489336	0.601265	0.092374	1.043338	0.786277	2.090359
MSTRG.11436	1.247840	0.594229	0.234922	1.798185	2.579568	2.493530	0.075349	1.057604	0.410543	1.500947	0.641671	0.146457	1.943036	3.268291	2.508028
MSTRG.11437	0	0	0	0	0.641663	0	0	0.383585	0	0	0.479049	0	2.168402	0	2.634318
MSTRG.1144	0	2.712889	0	0	0.622810	2.841603	0	1.774654	0	0	0	0	4.239092	0.000000	0
MSTRG.11451	0	0	0	2.260135	2.585248	0.523738	0	1.342333	0	0	0.665885	0	0.000000	7.009267	1.398885
MSTRG.11455	1.231874	3.771540	1.700039	2.747351	4.632830	4.240304	0.437236	0.781831	0.119115	1.952674	0.799504	0.212466	2.658995	3.335493	2.594441
MSTRG.11462	0.881375	0.000000	0.000000	2.683910	0.000000	1.240768	0.000000	0.000000	0.000000	0.000000	0.790739	0.000000	0.333683	2.061306	0.393362
MSTRG.11466	0	0	0	1.602334	3.557567	1.392400	0	0.719135	0	0	0	0	0	0.425268	3.547987
MSTRG.11468	5.357872	2.503335	3.429676	3.081758	3.746632	3.069251	2.984535	2.307870	5.418398	2.534109	1.060619	1.819737	3.744106	3.396535	2.968278
MSTRG.11472	3.711504	3.055711	1.746140	4.216836	5.256634	6.696969	1.752369	3.056495	2.029726	3.599736	3.049371	1.558007	6.872501	8.466794	7.790763
MSTRG.11477	0	0	0	1.438367	1.687337	1.260784	0	0	0	0	0	0	0.773195	1.027486	1.978211
MSTRG.11479	0.128982	3.327062	0	4.823182	6.838240	10.339806	0.108842	0.470068	0	4.342569	0.462872	0	4.875033	11.864573	4.303720
MSTRG.11485	0.756365	1.468789	0.438901	1.396466	2.322371	2.133124	0.000000	1.938765	0.000000	1.118816	4.042101	0.000000	0.000000	0.985233	1.609323
MSTRG.11486	5.783102	4.434519	3.289391	10.140673	10.831639	9.739603	2.237076	8.068034	1.455607	6.505315	1.266429	1.283823	8.183420	12.365328	7.787213
MSTRG.1149	0	0	0	5.431723	5.799016	4.440198	0	0	0	0.558742	0	0	0.529656	1.490999	1.212832
MSTRG.11492	5.071963	0.000000	22.092528	14.771543	11.029566	30.979975	16.002039	0.608063	7.567230	26.604905	0.000000	17.901473	0.000000	0.000000	0.000000
MSTRG.11493	0.000000	15.161827	0.343944	0.000000	0.000000	0.019728	16.074909	0.610832	7.601689	26.721783	6.992210	17.979040	27.652567	64.305582	30.912857
MSTRG.11497	0.576376	0.674924	1.000846	0.585048	0.666982	0.813435	0.393968	1.559679	0.530015	1.015418	0	0	1.418381	0	1.850643
MSTRG.11499	0.000000	0.377509	0.000000	1.287357	1.048319	1.917755	0	0	0.833042	0.402007	0.406376	0	0.792647	0.520286	0.574472
MSTRG.1150	0	0.404575	0	3.583523	8.274605	3.305012	0	0	0	1.283350	0	0	0.495033	1.010313	1.792899
MSTRG.11500	0.000000	0.118479	0.000000	0.721481	1.117807	0.994099	0.119961	0.388565	0	0.869294	0.127539	0	1.779047	2.525080	1.459702
MSTRG.11501	0.000000	0	0.092906	0.466945	0.841482	0.818643	0.191912	0	0	0.814516	0.103308	0	0.753225	1.762415	1.717745
MSTRG.11508	1.851197	0.617142	1.512007	0.705270	0.978274	1.378570	0.159340	0.449773	0	0.931019	0.293413	0	2.010147	0.849086	1.195114
MSTRG.11509	0.283933	0.423585	0.996029	0.746451	0.328567	0.798419	0	0	0	0	0.146472	0	1.492990	0.741377	1.222535
MSTRG.1151	0	0.356809	0	1.674070	4.766500	0.061527	0	0	0	0.154771	0.076662	0	0.363118	0.715532	0.821406
MSTRG.11518	0.937572	1.291401	0.449876	1.336836	1.212796	2.680268	0	0.831479	0.353343	0.624086	0.880802	0.157564	0.922958	2.395675	1.608826
MSTRG.11520	0	2.203709	0	0.894636	2.039855	1.243878	0	0.702654	0	0	0	0	0	2.087400	0
MSTRG.11524	2.094208	3.670337	3.490873	7.503732	8.680716	12.293122	2.377480	2.925694	2.856310	4.449177	1.619326	1.236014	8.857662	16.987029	7.599078
MSTRG.11529	0.554867	5.077646	0.486614	43.600935	60.357469	59.060238	0	1.532760	0.510874	28.654278	10.633003	0.227812	43.803311	76.692500	31.254021
MSTRG.1153	0	0.534233	0.177640	0.206905	1.010285	0.992388	0	0	0.117888	0.564349	0	0	0.815401	2.047929	0.476665
MSTRG.11536	0.552087	0.516999	0	0.201490	0.717837	2.188640	0	0.503014	0	0	0	0	0.174833	0	1.053635
MSTRG.11539	0	0.235303	1.142775	0.734079	2.513168	0.393852	1.279201	1.567151	1.194252	0.770995	0.095473	0	0.730860	0.514349	0.398865
MSTRG.11541	1.767701	4.003367	1.854484	3.218538	5.301167	6.127312	0.834918	2.245271	1.624213	2.005418	2.087806	0.348001	2.254752	2.919428	1.911758
MSTRG.11542	0	2.613904	0	1.062935	0	0.158871	0.022091	0.653558	0	0.041822	0	0	0	0	0
MSTRG.11543	0.222898	0.926997	0.054734	0.610879	1.022721	1.270092	0.305654	1.623668	0.204969	0.197826	0.130984	0	0	0.263949	0.420108
MSTRG.11544	0.431783	0.847860	0.551750	1.659044	0.757060	2.255137	0.365284	1.186171	0	0.193544	0	0	0.734791	1.291175	0.671484
MSTRG.11545	0	0	0	0	0	0	0	0.560255	0	0.038203	0	0	2.578933	1.423558	0
MSTRG.11547	2.022194	2.838185	2.478427	6.942168	9.577390	8.014925	2.432903	5.596546	2.191809	4.711537	1.181651	1.524415	9.353256	9.264955	8.103743
MSTRG.11551	0.478575	1.579491	0	0.986934	1.736184	2.476498	0.268560	1.162764	0.293387	0.849490	0	0.130829	1.609868	1.812543	0.819018
MSTRG.11556	1.892259	5.975499	0.514255	1.460631	2.118951	6.107692	0.807508	1.268464	0	1.117484	0	0	0.081719	0.357840	0.568299
MSTRG.11558	0.201169	2.592056	0.392545	0.612590	1.163968	8.291923	0.084879	0.366577	0.553115	0.267814	0.090241	0	0.589407	0.827218	0.452145
MSTRG.11567	0	0	0	1.840396	2.185558	4.624558	0	0.804467	0	0	1.690205	0	0	1.039972	0.606416
MSTRG.11573	0.410340	0.512987	0.000000	1.791009	1.350934	1.592549	0.578270	0.162632	0.000000	0.873133	0.131611	0.173310	1.036544	0.060740	0.542822
MSTRG.11574	0.000000	0.575194	0.000000	0.000000	1.597276	2.431344	0.582388	0.311258	0.000000	0.306260	0.309588	0.000000	1.741904	0.408626	1.041492
MSTRG.11588	0.787310	2.363798	0	1.906419	0	0.602416	0	0	0	0.441982	0.851020	0	0.047883	0	0.459897
MSTRG.11589	0	0.770268	0	1.871212	0	2.790005	0	0	0	0.052637	0	0	0	1.761609	0.866438
MSTRG.11591	0	0	0	0.754850	1.166542	2.915337	0	0	0	0.641680	0	0	1.056664	0.944222	0
MSTRG.11592	0.167681	0.208928	0	0.680392	1.935072	1.297123	0.070750	0.044305	0	1.411192	0.150438	0.068759	1.523949	2.264121	0.926310
MSTRG.11594	0.361861	1.901314	0.272209	1.977521	1.670197	4.038267	0.741902	0.989092	0.000000	4.456293	0.370133	0.000000	1.001023	1.898722	1.409622
MSTRG.11595	0.117517	0.629490	0	0.358454	0.136673	0.305031	0.099666	0.860335	0.217214	1.842781	0	0	1.174506	0.139859	0.530531
MSTRG.11596	4.582019	1.860603	2.790408	3.986918	7.946911	9.660665	0.000000	8.504221	1.596189	1.830308	3.188033	1.449681	5.851588	3.268037	5.997507
MSTRG.116	0	0.411997	0.050411	0.583458	0.615282	2.429617	0	0	0	0	1.116489	0.355914	0	0	0.075670
MSTRG.1160	0	0.428149	0	0.126101	1.554175	1.878847	0	0	0.614422	0	0.337383	0	0.892648	1.200751	0.344984
MSTRG.11606	0.000000	1.090349	0.726397	1.011047	0.491531	0.000000	0.657732	0	0.000000	2.638877	0.762159	0.343125	0.373192	0.546612	0.272765
MSTRG.11607	1.660324	1.694202	0.893309	2.064413	2.120925	2.920377	0.630057	1.110274	0.748400	1.505514	0.547704	0.222765	1.027509	0.562894	1.567251
MSTRG.11608	0	0.725927	0	0	3.322840	0.641638	0	0	0	2.251148	0	0	0.197291	0	1.997605
MSTRG.11609	0	1.313043	0.591798	1.397869	0.669327	0.388711	0	0	0	1.139135	0.494212	0	2.317246	0.326157	0.703948
MSTRG.1161	0	2.497186	0.101831	1.022320	0	0	0	0	1.183805	0.508548	0.964739	0	0	0	0.486290
MSTRG.11610	0.426102	1.333788	0.887305	3.837097	4.067257	3.542602	0.224703	0.583435	0.195055	1.988906	1.672043	0.043763	1.923533	3.670747	2.493147
MSTRG.11613	0.099123	3.907910	3.940080	12.404073	20.018368	11.581038	1.120163	1.674033	8.711846	5.689709	2.472607	0.419030	7.628830	10.627584	9.680860
MSTRG.11614	0	0	0	0	0	0	0.510005	0	0	1.609177	0	0	0	0	1.940531
MSTRG.1162	0	0.388717	1.041172	0.954013	1.079442	0	0.397554	0.427092	1.717714	1.250188	0	0.386366	1.042420	0	0
MSTRG.11624	0	0.691604	0	0.506398	2.476692	0.446505	0	0.151516	0.305841	0.737961	10.977848	0	1.345927	1.768382	1.597582
MSTRG.11626	0.595798	0.589778	0.382074	1.651467	2.898309	2.035890	0.547200	0.546816	0.100344	1.450279	0.488761	0.176969	2.494348	2.375661	3.218119
MSTRG.11628	3.101293	0.503701	2.261942	1.036375	2.454648	2.361082	1.354449	1.368634	1.863899	3.638124	1.116040	0.440104	2.308189	7.206472	3.564412
MSTRG.11632	0.000000	2.252961	0.264445	3.076115	5.237576	4.653313	0	0.000000	0.000000	0.802859	1.566072	0	0.509927	0.358865	1.361291
MSTRG.11633	0.000000	2.296496	0.000000	3.022930	8.937785	4.880582	0	0.841072	0.844606	0.000000	3.753931	0	0.780546	0.000000	0.595777
MSTRG.11635	0	0	0	2.939913	0	2.299833	0	1.188983	0	1.055661	0.583931	0	0.962377	2.005830	0.625896
MSTRG.11638	0	0	0	0	3.178995	0.546014	0	1.401658	0	0	0.616161	0.401779	0.743445	0	0.585100
MSTRG.11639	1.119207	3.684507	0.736153	3.402459	3.853059	4.116642	0.939731	1.539785	0.769313	0	0	0	1.741980	2.001253	0.707935
MSTRG.1164	0	0	0	0.706889	6.033373	0.525582	0	0	0	0.836224	1.577024	0	0.626635	0	0.327635
MSTRG.11642	0.608302	0.509528	0.178719	0.827410	1.173211	2.004584	0	0.184744	0.176151	0	0.182830	0	0.857247	0.709474	0.780606
MSTRG.11643	1.102550	1.210731	0.675278	2.651514	5.168235	4.106627	0.450990	0.668427	0.524110	1.066858	0.899888	0.082439	1.727916	2.617962	2.347404
MSTRG.11644	0.467716	2.317322	0	2.385697	0.543961	1.326803	0	0	0	0.413022	0.843455	0	0.790953	1.110497	0.901054
MSTRG.11645	0.576537	0.800177	0.467516	1.838425	2.946891	2.437034	0.224926	0.339751	0.538741	0.753456	0.310158	0.043063	1.523104	2.825248	1.437279
MSTRG.11646	1.234316	4.010707	3.102590	4.581051	5.066532	0.000000	2.066937	1.752370	3.227801	3.373182	1.847442	1.642040	6.439687	7.565237	6.557406
MSTRG.11649	0.460714	5.599525	2.405461	6.051420	16.095960	19.607539	1.290327	0.836038	3.089445	6.512391	2.736805	0.502108	5.465776	9.753984	4.219111
MSTRG.1165	0.195831	2.140649	0	0.492015	2.738636	0.888511	0	0.294179	0	0.142922	2.066469	0	0.644730	0.563454	0.103411
MSTRG.11650	0	1.154152	0.605718	2.194264	8.899612	11.875412	0.890671	0.000000	0.000000	3.577149	1.242405	0	1.294912	1.737731	1.454864
MSTRG.11654	0	0.134168	0	1.304781	0.201192	1.476749	0	0.293345	0	0.570784	0.144427	0	0.540394	0.379354	0.000000
MSTRG.1166	0.653687	0.000000	0	0.000000	2.627264	0.818886	0	0.000000	0	0.000000	1.739550	0	0.000000	0.000000	0.000000
MSTRG.11665	50.366011	115.604759	42.691293	111.594147	45.643982	93.397521	86.173608	128.754525	39.017043	106.530175	76.854577	36.349520	42.970378	58.167275	28.994563
MSTRG.1167	1.384433	0	0	1.423096	1.626463	3.964704	0	0	0	2.479255	0.630490	0	1.755995	2.492396	1.353859
MSTRG.11671	0.000000	0.000000	1.445929	1.519740	0.000000	0.000000	1.012776	0.000000	2.109319	3.327344	0.000000	0.490907	1.514592	3.507821	0.000000
MSTRG.11672	1.080337	2.340118	1.894897	0.655762	6.499615	2.123104	3.085034	2.360376	0.793758	3.833369	1.742696	0.531599	1.272474	3.326193	3.468080
MSTRG.11674	7.277688	11.561055	3.486147	11.543005	14.156954	17.301516	2.850954	10.999530	2.759838	5.916892	6.393106	1.829073	9.400824	9.236464	9.781484
MSTRG.11686	0.507266	2.254089	1.482897	3.071371	2.934064	4.535231	0.855410	0	1.543218	1.650017	1.820407	0.277344	2.130310	1.802071	2.821526
MSTRG.1169	0.459848	1.912436	2.804837	7.904699	8.721710	7.560611	0.382227	5.853065	0.422860	3.264996	0.412560	0.377128	4.222787	2.695468	7.634936
MSTRG.11694	0.935974	0.390037	0.000000	1.688726	3.249326	1.291210	0.762186	0.827195	0.000000	0.000000	0.419862	0.000000	1.163462	0.000000	2.629591
MSTRG.11695	0	0	0.281788	1.698677	0	2.506649	0	0	0	0	0	0.497745	0	0	0
MSTRG.11696	0.804297	3.519230	1.405435	1.632797	3.257563	2.830649	0.675320	1.011273	0.946691	0.713830	0.717979	0.329807	1.015006	2.345348	1.291228
MSTRG.11697	0.055839	1.095010	0.288060	3.667455	1.402559	1.214519	0	0	0.350369	1.545043	0	1.616259	1.749248	2.948289	0.805742
MSTRG.11698	0.870640	4.137258	0.437353	2.290551	3.828034	4.085000	0.350691	1.132135	1.146456	0.737671	1.116667	0	1.048907	1.968470	2.124291
MSTRG.11699	2.836210	0.998092	0	1.364822	1.072982	1.552895	0	0.362986	0.431772	0.420935	0	0	0.546662	0.365061	1.177154
MSTRG.117	0.675827	0.626903	0.669713	0	3.168035	2.155456	0	0.688811	0	1.657103	0.068512	0	0.642471	0.904289	0
MSTRG.1170	0	1.604216	0	0	0	2.122255	0	0	0	0	0	0	0	0.201814	0
MSTRG.11700	0.798045	0.374344	0.240922	0	2.532069	1.063273	0	0.491832	0.252617	0.482753	0.210727	0	0.231122	0.975927	0.931455
MSTRG.11701	1.505553	0.627391	0	2.147128	0.204712	2.021190	0	0.617278	0	1.129096	0.641597	0.290160	2.533302	0.860217	1.723344
MSTRG.11704	2.769374	6.135588	3.978711	2.820460	1.073608	3.846200	1.565805	2.527441	3.335769	3.252465	1.668876	3.720658	3.844189	11.815779	4.724513
MSTRG.11717	0.000000	0.000000	0.000000	0.000000	0.132640	0.584561	0.000000	0.000000	0.000000	6.922233	0.000000	0.000000	3.471622	0.000000	0.508553
MSTRG.11718	0.000000	0.000000	0.000000	3.139076	2.039855	0.870714	0.000000	0.000000	0.000000	2.451014	0.554904	0.502174	0.502151	0.000000	0.000000
MSTRG.11719	0	0.000000	0	43.973831	37.117109	56.258542	0.000000	0.000000	0.000000	78.811937	11.042433	3.091769	7.847262	15.622013	4.155706
MSTRG.11720	0	0.000000	0	4.752994	2.034017	11.923977	0.000000	0.000000	0.000000	11.087835	2.157023	0.000000	0.000000	2.709268	0.231332
MSTRG.11723	1.250481	3.391659	1.146478	6.168120	8.475138	8.611912	1.194708	2.579087	1.371357	4.054799	1.596908	0.342302	4.047744	5.028540	3.254946
MSTRG.11724	1.989639	0	0	0	2.635654	2.146612	0	0.729886	0	0.218407	0	0	2.643037	0	0
MSTRG.11725	0	0.247372	0	0	0.967520	0.106196	0	0	0	1.543453	2.989182	0	0	1.871234	0
MSTRG.11728	1.057651	1.918696	1.054318	0.765809	2.035775	1.990204	0.892509	1.284853	0.951504	0.312895	0.316295	0.501642	0.980288	2.632211	0.904450
MSTRG.11729	1.290049	1.454645	0.199653	1.030236	2.228290	1.475919	0.000000	1.996420	0.152647	1.683742	1.293551	0.299503	2.378180	0.000000	0.734008
MSTRG.11730	0.602401	0.000000	0.000000	0.980210	0.000000	1.946939	0.000000	0.000000	0.000000	0.000000	0.000000	0.150851	1.814463	0.626220	0.614220
MSTRG.11731	3.241082	0.876076	0.000000	0.000000	1.501734	0.000000	0.000000	0.000000	0.000000	0.000000	0.195016	0.439018	0.000000	2.297420	0.416679
