GeneID	FlyID	Genename	Module	Sendai Day 0 rep1	Sendai Day 0 rep2	Sendai Day 0 rep3	Sendai Day 7 rep1	Sendai Day 7 rep2	Sendai Day 7 rep3	Sapporo Day 0 rep1	Sapporo Day 0 rep2	Sapporo Day 0 rep3	Sapporo Day 7 rep1	Sapporo Day 7 rep2	Sapporo Day 7 rep3	Sapporo Day 31 rep1	Sapporo Day 31 rep2	Sapporo Day 31 rep3
MSTRG.10627	NA	NA	blue	0	0	0	1.40119136615317	2.28249110650783	1.31270815175599	0.0704044417602776	0.872414306785234	0.355553086020799	1.79638677458058	0.184386945160116	0	1.32835625173187	0.443496323518718	0.856726797879109
MSTRG.10636	NA	NA	blue	0.492404933838775	0.298484712545871	0.787093901334199	1.42203434727914	0	1.65108660254099	0	0.323398893849052	0	1.23034137262432	0.6947197606469	0	1.2286241636185	1.39665656315824	1.79848273994495
MSTRG.10651	NA	NA	turquoise	0.532465585426897	0.892706538446678	0.497856562118839	1.99874466999738	2.82842361065683	2.68975515903549	0.154981058581824	0.724941836909313	0.168102849479388	2.01949127626385	0.851040185517263	0.0520513484826654	2.51808035400203	3.06473905765235	2.44139875328809
MSTRG.10799	NA	NA	blue	0	0.933782606866489	0.469985971887598	3.29328969455212	3.8893758019854	3.139541693472	0	0.85461808667733	0	2.56485979952392	0	0	0	3.13961667124025	2.26784647588322
MSTRG.10801	NA	NA	green	0	1.16623982344309	0	2.82788485877622	2.42725537825729	3.08945781176249	0	0	0	0.869363709244509	1.47753745447941	0	2.59918923098626	2.44482049740975	0.962659326114136
MSTRG.10847	NA	NA	salmon	0	1.19752448764811	0.239661992115511	3.00616820243855	3.21789885505682	3.16527347545155	0.0413200921509729	0.088216240495139	0	0.386042775844637	0	0	1.27602432530575	1.12643769154246	1.05946880577262
MSTRG.10851	NA	NA	blue	0	0	0	0	1.6996049330794	0.430753069285684	0	0	0	0	0	0	1.45539166746405	1.723968267999	1.53202016007602
MSTRG.10995	NA	NA	black	0.131455151379475	0.888667277133794	0.118188266975998	1.61721995069309	2.29008167885127	2.08977134212443	0	0.122595861380964	0.181766642040956	0.906036267238156	0.176207863149599	0.0561908954272785	1.23233841657158	1.3518759177421	1.30046290111355
MSTRG.10999	NA	NA	turquoise	0.319599437991328	2.10594219026329	0.71793672893268	3.33026595934077	3.65065175800892	3.58262030868871	0	0.293890725935932	0.542082686647819	1.86262396879081	1.58608784473675	0.687171798461837	3.70559147298657	3.66583422184665	3.234164519564
MSTRG.1105	NA	NA	cyan	0	0	0	1.71617968526028	2.63264745483018	2.19191791166724	0	0	0.606811738157596	1.32999038839077	0	0.552219659707428	1.2740845008494	0	1.0672676707741
